,Times,Total_S,Total_A,Total_B,Total_P,SA_Flux,AB_Flux,BP_Flux,fs,fa,fb,fp
40,3.9000000000000004,100,24.06957102432439,10.320141818455792,1.9739235208561932,9.090909090909092,4.213318565106485,0.952082455939777,1.0,1.0,1.0,1.0
41,4.0,100,24.554772163735375,10.647220395167738,2.0707347138241703,9.090909090909092,4.238897696799227,0.9681119296797693,1.0,1.0,1.0,1.0
42,4.1000000000000005,100,25.0375004497874,10.975212694434758,2.1691050375960343,9.090909090909092,4.263626230388838,0.9837032377186398,1.0,1.0,1.0,1.0
43,4.2,100,25.517836451221548,11.304080398749784,2.2689922409377727,9.090909090909092,4.287549076567645,0.9988720334173821,1.0,1.0,1.0,1.0
44,4.3,100,25.995856568831115,11.633787850459598,2.370355580709301,9.090909090909092,4.3107079148134195,1.0136333977152823,1.0,1.0,1.0,1.0
45,4.4,100,26.471633329348474,11.964301814394823,2.473155765347626,9.090909090909092,4.333141485735497,1.028001846383248,1.0,1.0,1.0,1.0
46,4.5,100,26.945235653264664,12.295591265530158,2.5773548993870086,9.090909090909092,4.354885851747187,1.0419913403938266,1.0,1.0,1.0,1.0
47,4.6000000000000005,100,27.416729099351432,12.627627198669002,2.6829164292523062,9.090909090909092,4.375974630041423,1.0556152986529777,1.0,1.0,1.0,1.0
48,4.7,100,27.88617608831422,12.960382457549072,2.7898050905003586,9.090909090909092,4.396439201281226,1.068886612480524,1.0,1.0,1.0,1.0
49,4.800000000000001,100,28.353636107711054,13.293831581108893,2.8979868566346108,9.090909090909092,4.416308896940733,1.0818176613425226,1.0,1.0,1.0,1.0
50,4.9,100,28.819165900018923,13.627950664948507,3.0074288895780374,9.090909090909092,4.435611167830397,1.0944203294342667,1.0,1.0,1.0,1.0
51,5.0,100,29.2828196355099,13.962717236269345,3.1180994918571328,9.090909090909092,4.454371735999336,1.1067060227909549,1.0,1.0,1.0,1.0
52,5.1000000000000005,100,29.744649071409007,14.298110140794412,3.229968060523867,9.090909090909092,4.4726147319180045,1.118685686667343,1.0,1.0,1.0,1.0
53,5.2,100,30.204703698640184,14.634109440356104,3.343005042821909,9.090909090909092,4.490362818597333,1.130369822980415,1.0,1.0,1.0,1.0
54,5.300000000000001,100,30.66303087732218,14.970696319999783,3.4571818935871432,9.090909090909092,4.5076373040891395,1.1417685076523423,1.0,1.0,1.0,1.0
55,5.4,100,31.11967596204996,15.30785300359027,3.572471034359784,9.090909090909092,4.524458243631267,1.152891407726407,1.0,1.0,1.0,1.0
56,5.5,100,31.57468241788636,15.645562677029023,3.6888458141755387,9.090909090909092,4.540844532545076,1.1637477981575453,1.0,1.0,1.0,1.0
57,5.6000000000000005,100,32.02809192789143,15.983809418294577,3.8062804719958216,9.090909090909092,4.556813990858372,1.174346578202829,1.0,1.0,1.0,1.0
58,5.7,100,32.47994449293128,16.322578133609987,3.9247501007314725,9.090909090909092,4.572383440510614,1.184696287356508,1.0,1.0,1.0,1.0
59,5.800000000000001,100,32.93027852443254,16.661854499120643,4.044230612810464,9.090909090909092,4.587568775896492,1.1948051207899224,1.0,1.0,1.0,1.0
60,5.9,100,33.379130930681804,17.00162490753535,4.164698707237397,9.090909090909092,4.602385028416419,1.2046809442693234,1.0,1.0,1.0,1.0
61,6.0,100,33.82653719721009,17.341876419244485,4.286131838090887,9.090909090909092,4.616846425626236,1.2143313085348948,1.0,1.0,1.0,1.0
62,6.1000000000000005,100,34.2725314617498,17.682596717482426,4.40850818440414,9.090909090909092,4.630966445511933,1.2237634631325354,1.0,1.0,1.0,1.0
63,6.2,100,34.71714658420501,18.02377406714847,4.531806621373794,9.090909090909092,4.6447578663569695,1.2329843696965308,1.0,1.0,1.0,1.0
64,6.300000000000001,100,35.160414212034034,18.365397276941707,4.656006692842441,9.090909090909092,4.658232812618835,1.2420007146864667,1.0,1.0,1.0,1.0
65,6.4,100,35.60236484140628,18.70745566450179,4.781088585001023,9.090909090909092,4.671402797186666,1.2508189215858205,1.0,1.0,1.0,1.0
66,6.5,100,36.043027874461956,19.04993902427974,4.907033101258306,9.090909090909092,4.684278760352338,1.2594451625728293,1.0,1.0,1.0,1.0
67,6.6000000000000005,100,36.48243167297359,19.392837597891354,5.03382163822597,9.090909090909092,4.696871105792776,1.2678853696766423,1.0,1.0,1.0,1.0
68,6.7,100,36.92060360868145,19.736142046731043,5.161436162769324,9.090909090909092,4.709189733830428,1.2761452454335376,1.0,1.0,1.0,1.0
69,6.800000000000001,100,37.35757011055118,20.0798434266463,5.289859190075252,9.090909090909092,4.721244072211839,1.2842302730592754,1.0,1.0,1.0,1.0
70,6.9,100,37.79335670918008,20.42393316449286,5.419073762690704,9.090909090909092,4.733043104620097,1.2921457261545177,1.0,1.0,1.0,1.0
71,7.0,100,38.22798807855943,20.76840303640834,5.549063430486782,9.090909090909092,4.7445953971156145,1.299896677960776,1.0,1.0,1.0,1.0
72,7.1000000000000005,100,38.661488075382266,21.11324514765795,5.6798122315052435,9.090909090909092,4.755909122680694,1.3074880101846231,1.0,1.0,1.0,1.0
73,7.2,100,39.09387977607053,21.458451913919795,5.811304673646039,9.090909090909092,4.766992084026426,1.3149244214079534,1.0,1.0,1.0,1.0
74,7.300000000000001,100,39.5251855116809,21.804016043890133,5.943525717156234,9.090909090909092,4.777851734805336,1.3222104351019492,1.0,1.0,1.0,1.0
75,7.4,100,39.95542690083584,22.14993052309989,6.076460757882452,9.090909090909092,4.788495199359757,1.329350407262175,1.0,1.0,1.0,1.0
76,7.5,100,40.38462488081437,22.496188598844086,6.210095611250637,9.090909090909092,4.798929291123802,1.3363485336818512,1.0,1.0,1.0,1.0
77,7.6000000000000005,100,40.81279973692668,22.84278376613469,6.3444164969386305,9.090909090909092,4.809160529786002,1.3432088568799379,1.0,1.0,1.0,1.0
78,7.7,100,41.239971130286584,23.189709754595675,6.479410024208646,9.090909090909092,4.819195157310004,1.3499352727001541,1.0,1.0,1.0,1.0
79,7.800000000000001,100,41.666158124087296,23.536960516226216,6.615063177868301,9.090909090909092,4.82903915290195,1.3565315365965391,1.0,1.0,1.0,1.0
80,7.9,100,42.09137920847767,23.884530213964695,6.75136330483036,9.090909090909092,4.838698247005376,1.3630012696205875,1.0,1.0,1.0,1.0
81,8.0,100,42.515652324128844,24.232413210991986,6.8882981012428015,9.090909090909092,4.848177934397344,1.3693479641244204,1.0,1.0,1.0,1.0
82,8.1,100,42.938994884574434,24.58060406071792,7.0258556001621875,9.090909090909092,4.857483486453193,1.3755749891938618,1.0,1.0,1.0,1.0
83,8.200000000000001,100,43.361423797401194,24.929097497399603,7.164024159744658,9.090909090909092,4.866619962641508,1.3816855958247019,1.0,1.0,1.0,1.0
84,8.3,100,43.78295548436153,25.27788842734469,7.302792451930142,9.090909090909092,4.87559222130572,1.3876829218548485,1.0,1.0,1.0,1.0
85,8.4,100,44.20360590047404,25.62697192065664,7.442149451596591,9.090909090909092,4.884404929784005,1.393569996664487,1.0,1.0,1.0,1.0
86,8.5,100,44.623390552173454,25.976343203482553,7.582084426162171,9.090909090909092,4.893062573914935,1.3993497456558075,1.0,1.0,1.0,1.0
87,8.6,100,45.04232451456713,26.32599765072746,7.722586925614502,9.090909090909092,4.901569466972376,1.40502499452331,1.0,1.0,1.0,1.0
88,8.700000000000001,100,45.460422447851066,26.675930779201913,7.8636467729470185,9.090909090909092,4.909929758069705,1.4105984733251669,1.0,1.0,1.0,1.0
89,8.8,100,45.877698612934964,27.026138241172365,8.00525405498358,9.090909090909092,4.918147440070125,1.4160728203656068,1.0,1.0,1.0,1.0
90,8.9,100,46.294166886322174,27.376615818286286,8.147399113573359,9.090909090909092,4.926226357036995,1.421450585897788,1.0,1.0,1.0,1.0
91,9.0,100,46.70984077428754,27.727359415846212,8.290072537138974,9.090909090909092,4.934170211255436,1.4267342356561545,1.0,1.0,1.0,1.0
92,9.1,100,47.12473342639305,28.07836505740893,8.433265152561656,9.090909090909092,4.94198256985401,1.4319261542268185,1.0,1.0,1.0,1.0
93,9.200000000000001,100,47.538857648378645,28.429628879687836,8.576968017388062,9.090909090909092,4.949666871053117,1.4370286482640608,1.0,1.0,1.0,1.0
94,9.3,100,47.952225914463085,28.78114712773824,8.721172412344126,9.090909090909092,4.95722643006468,1.4420439495606487,1.0,1.0,1.0,1.0
95,9.4,100,48.36485037908741,29.132916150406903,8.865869834142051,9.090909090909092,4.964664444665862,1.4469742179792489,1.0,1.0,1.0,1.0
96,9.5,100,48.77674288813153,29.484932396028505,9.011051988567237,9.090909090909092,4.971984000467883,1.4518215442518512,1.0,1.0,1.0,1.0
97,9.600000000000001,100,49.187914989632496,29.83719240835307,9.156710783832613,9.090909090909092,4.979188075899397,1.4565879526537593,1.0,1.0,1.0,1.0
98,9.700000000000001,100,49.59837794403115,30.189692822689487,9.302838324188448,9.090909090909092,4.986279546922547,1.4612754035583504,1.0,1.0,1.0,1.0
99,9.8,100,50.008142733972214,30.54243036225148,9.449426903776297,9.090909090909092,4.9932611914984335,1.4658857958784965,1.0,1.0,1.0,1.0
100,9.9,100,50.41722007368137,30.895401834693214,9.596469000716318,9.090909090909092,5.000135693817559,1.4704209694002202,1.0,1.0,1.0,1.0
101,10.0,100,50.8256204179413,31.2486041288228,9.743957271417706,9.090909090909092,5.006905648309746,1.4748827070138757,1.0,1.0,1.0,1.0
102,10.100000000000001,100,51.23335397068752,31.602034211482707,9.891884545102492,9.090909090909092,5.013573563446921,1.4792727368478622,1.0,1.0,1.0,1.0
103,10.200000000000001,100,51.640430693243296,31.95568912458688,10.040243818533455,9.090909090909092,5.020141865351324,1.4835927343096156,1.0,1.0,1.0,1.0
104,10.3,100,52.04686031221213,32.30956598230512,10.189028250937293,9.090909090909092,5.026612901220742,1.4878443240383799,1.0,1.0,1.0,1.0
105,10.4,100,52.45265232704487,32.66366196838588,10.338231159114695,9.090909090909092,5.032988942581665,1.4920290817740245,1.0,1.0,1.0,1.0
106,10.5,100,52.85781601729774,33.01797433360933,10.487846012729289,9.090909090909092,5.0392721883804255,1.4961485361459417,1.0,1.0,1.0,1.0
107,10.600000000000001,100,53.26236044959647,33.37250039336293,10.637866429767875,9.090909090909092,5.045464767921802,1.5002041703858644,1.0,1.0,1.0,1.0
108,10.700000000000001,100,53.66629448432099,33.72723752533249,10.788286172164698,9.090909090909092,5.051568743663868,1.5041974239682314,1.0,1.0,1.0,1.0
109,10.8,100,54.06962678202417,34.08218316730207,10.939099141582853,9.090909090909092,5.057586113877319,1.5081296941815443,1.0,1.0,1.0,1.0
110,10.9,100,54.472365809597385,34.43733481505637,11.090299375346252,9.090909090909092,5.06351881517696,1.5120023376339833,1.0,1.0,1.0,1.0
111,11.0,100,54.874519846195035,34.792690020379986,11.241881042515889,9.090909090909092,5.06936872493256,1.5158166716963786,1.0,1.0,1.0,1.0
112,11.100000000000001,100,55.27609698892937,35.148246389148014,11.393838440104437,9.090909090909092,5.0751376635657826,1.519573975885476,1.0,1.0,1.0,1.0
113,11.200000000000001,100,55.67710515834633,35.50400157950293,11.546165989423464,9.090909090909092,5.080827396739486,1.5232754931902805,1.0,1.0,1.0,1.0
114,11.3,100,56.0775521036927,35.859953300113055,11.698858232557876,9.090909090909092,5.08643963744533,1.5269224313441296,1.0,1.0,1.0,1.0
115,11.4,100,56.47744540798409,36.21609930850807,11.851909828962377,9.090909090909092,5.091976047995171,1.530515964044998,1.0,1.0,1.0,1.0
116,11.5,100,56.876792492882856,36.57243740948758,12.00531555217502,9.090909090909092,5.0974382419214646,1.5340572321264216,1.0,1.0,1.0,1.0
117,11.600000000000001,100,57.27560062339461,36.9289654535986,12.15907028664315,9.090909090909092,5.102827785791532,1.537547344681304,1.0,1.0,1.0,1.0
118,11.700000000000001,100,57.67387691239149,37.285681335678554,12.313169024657224,9.090909090909092,5.108146200940264,1.5409873801407454,1.0,1.0,1.0,1.0
119,11.8,100,58.07162832496984,37.64258299346012,12.467606863388218,9.090909090909092,5.113394965125551,1.544378387309944,1.0,1.0,1.0,1.0
120,11.9,100,58.46886168264971,37.99966840623485,12.622379002024529,9.090909090909092,5.118575514110465,1.5477213863630999,1.0,1.0,1.0,1.0
121,12.0,100,58.86558366742302,38.35693559357254,12.777480739004446,9.090909090909092,5.123689243176009,1.5510173697991667,1.0,1.0,1.0,1.0
122,12.100000000000001,100,59.26180082565713,38.71438261409332,12.932907469340465,9.090909090909092,5.128737508567969,1.5542673033602004,1.0,1.0,1.0,1.0
123,12.200000000000001,100,59.657519571859915,39.07200756429005,13.088654682031862,9.090909090909092,5.133721628881273,1.5574721269139664,1.0,1.0,1.0,1.0
124,12.3,100,60.05274619231233,39.429808577398305,13.2447179575621,9.090909090909092,5.138642886384965,1.56063275530239,1.0,1.0,1.0,1.0
125,12.4,100,60.44748684857415,39.78778382231165,13.401092965477835,9.090909090909092,5.143502528290826,1.56375007915735,1.0,1.0,1.0,1.0
126,12.5,100,60.84174758086822,40.145931502539966,13.55777546204636,9.090909090909092,5.148301767968399,1.566824965685249,1.0,1.0,1.0,1.0
127,12.600000000000001,100,61.23553431134822,40.504249855208705,13.714761287988532,9.090909090909092,5.15304178610913,1.5698582594217205,1.0,1.0,1.0,1.0
128,12.700000000000001,100,61.62885284725492,40.86273715009713,13.872046366284309,9.090909090909092,5.15772373184205,1.5728507829577658,1.0,1.0,1.0,1.0
129,12.8,100,62.02170888396549,41.22139168871362,14.029626700048164,9.090909090909092,5.162348723803422,1.5758033376385574,1.0,1.0,1.0,1.0
130,12.9,100,62.41410800794014,41.580211803406264,14.187498370471772,9.090909090909092,5.166917851162539,1.5787167042360772,1.0,1.0,1.0,1.0
131,13.0,100,62.80605569957047,41.939195856507176,14.345657534831444,9.090909090909092,5.171432174605796,1.5815916435967117,1.0,1.0,1.0,1.0
132,13.100000000000001,100,63.19755733593328,42.29834223950879,14.504100424557931,9.090909090909092,5.175892727281009,1.5844288972648646,1.0,1.0,1.0,1.0
133,13.200000000000001,100,63.588618193453804,42.65764937227082,14.662823343366291,9.090909090909092,5.180300515703882,1.5872291880836038,1.0,1.0,1.0,1.0
134,13.3,100,63.979243450481874,43.017115702256326,14.821822665443621,9.090909090909092,5.1846565206283834,1.5899932207733058,1.0,1.0,1.0,1.0
135,13.4,100,64.36943818978452,43.37673970379568,14.981094833692543,9.090909090909092,5.188961697882716,1.5927216824892216,1.0,1.0,1.0,1.0
136,13.5,100,64.75920740095818,43.73651987737704,15.140636358028427,9.090909090909092,5.193216979172479,1.5954152433588378,1.0,1.0,1.0,1.0
137,13.600000000000001,100,65.14855598276384,44.09645474896231,15.300443813728414,9.090909090909092,5.197423272852529,1.5980745569998736,1.0,1.0,1.0,1.0
138,13.700000000000001,100,65.53748874538785,44.45654286932724,15.460513839830385,9.090909090909092,5.201581464668973,1.60070026101971,1.0,1.0,1.0,1.0
139,13.8,100,65.9260104126315,44.8167828134248,15.620843137580087,9.090909090909092,5.205692418472629,1.6032929774970142,1.0,1.0,1.0,1.0
140,13.9,100,66.31412562403187,45.1771731797707,15.781428468924714,9.090909090909092,5.209756976905267,1.6058533134462802,1.0,1.0,1.0,1.0
141,14.0,100,66.7018389369168,45.53771258985008,15.942266655051313,9.090909090909092,5.2137759620598265,1.608381861265989,1.0,1.0,1.0,1.0
142,14.100000000000001,100,67.08915482839613,45.898399687544554,16.103354574968417,9.090909090909092,5.217750176115767,1.6108791991710407,1.0,1.0,1.0,1.0
143,14.200000000000001,100,67.47607769729197,46.25923313857861,16.264689164129425,9.090909090909092,5.2216804019506675,1.613345891610095,1.0,1.0,1.0,1.0
144,14.3,100,67.86261186600997,46.620211629984674,16.42626741309627,9.090909090909092,5.225567403729097,1.615782489668423,1.0,1.0,1.0,1.0
145,14.4,100,68.24876158235391,46.98133386958596,16.588086366241953,9.090909090909092,5.229411927469745,1.6181895314568484,1.0,1.0,1.0,1.0
146,14.5,100,68.63453102128564,47.342598585496404,16.750143120490684,9.090909090909092,5.233214701591766,1.6205675424873232,1.0,1.0,1.0,1.0
147,14.600000000000001,100,69.01992428663243,47.70400452563696,16.91243482409425,9.090909090909092,5.236976437441224,1.622917036035672,1.0,1.0,1.0,1.0
148,14.700000000000001,100,69.40494541274349,48.065550457267605,17.07495867544345,9.090909090909092,5.240697829798478,1.625238513492001,1.0,1.0,1.0,1.0
149,14.8,100,69.78959836609766,48.427235166534416,17.237711921913377,9.090909090909092,5.244379557367333,1.6275324646992593,1.0,1.0,1.0,1.0
150,14.9,100,70.1738870468639,48.789057458031046,17.400691858741418,9.090909090909092,5.248022283246712,1.6297993682804046,1.0,1.0,1.0,1.0
151,15.0,100,70.55781529041624,49.15101615437414,17.56389582793688,9.090909090909092,5.251626655385583,1.6320396919546205,1.0,1.0,1.0,1.0
152,15.100000000000001,100,70.94138686880497,49.51311009579202,17.727321217221178,9.090909090909092,5.255193307021845,1.6342538928430026,1.0,1.0,1.0,1.0
153,15.200000000000001,100,71.3246054921853,49.875338139726196,17.890965458997588,9.090909090909092,5.258722857105823,1.6364424177641161,1.0,1.0,1.0,1.0
154,15.3,100,71.70747481020531,50.23769916044512,18.05482602934957,9.090909090909092,5.262215910709022,1.6386057035198105,1.0,1.0,1.0,1.0
155,15.4,100,72.08999841335435,50.600192048669825,18.218900447066737,9.090909090909092,5.26567305941872,1.6407441771716609,1.0,1.0,1.0,1.0
156,15.5,100,72.47217983427336,50.96281571121089,18.383186272697575,9.090909090909092,5.269094881718998,1.6428582563083898,1.0,1.0,1.0,1.0
157,15.600000000000001,100,72.8540225490284,51.3255690706163,18.547681107628037,9.090909090909092,5.272481943358729,1.6449483493046047,1.0,1.0,1.0,1.0
158,15.700000000000001,100,73.23552997834861,51.688451064829884,18.712382593185154,9.090909090909092,5.275834797707072,1.6470148555711783,1.0,1.0,1.0,1.0
159,15.8,100,73.61670548882982,52.05146064685982,18.877288409764912,9.090909090909092,5.279153986096955,1.6490581657975807,1.0,1.0,1.0,1.0
160,15.9,100,73.99755239410503,52.414596784456876,19.04239627598356,9.090909090909092,5.2824400381570245,1.6510786621864615,1.0,1.0,1.0,1.0
161,16.0,100,74.37807395598269,52.777858459802054,19.207703947851638,9.090909090909092,5.285693472132519,1.653076718680765,1.0,1.0,1.0,1.0
162,16.1,100,74.75827338555405,53.14124466920324,19.373209217970004,9.090909090909092,5.28891479519549,1.6550527011836533,1.0,1.0,1.0,1.0
163,16.2,100,75.13815384427048,53.504754422800566,19.538909914747155,9.090909090909092,5.292104503744808,1.6570069677715018,1.0,1.0,1.0,1.0
164,16.3,100,75.51771844499176,53.86838674428018,19.704803901637177,9.090909090909092,5.295263083696314,1.6589398689002117,1.0,1.0,1.0,1.0
165,16.400000000000002,100,75.89697025300632,54.232140670596024,19.870889076397685,9.090909090909092,5.298391010763526,1.6608517476050866,1.0,1.0,1.0,1.0
166,16.5,100,76.2759122870243,54.5960152516995,20.037163370367136,9.090909090909092,5.3014887507292485,1.662742939694501,1.0,1.0,1.0,1.0
167,16.6,100,76.65454752014436,54.96000955027658,20.203624747760895,9.090909090909092,5.304556759708423,1.6646137739375866,1.0,1.0,1.0,1.0
168,16.7,100,77.03287888079501,55.324122641492224,20.37027120498551,9.090909090909092,5.30759548440257,1.6664645722461429,1.0,1.0,1.0,1.0
169,16.8,100,77.41090925365131,55.688353612741736,20.537100769970607,9.090909090909092,5.3106053623461165,1.6682956498509813,1.0,1.0,1.0,1.0
170,16.900000000000002,100,77.78864148052773,56.05270156340894,20.704111501517897,9.090909090909092,5.313586822144929,1.6701073154728985,1.0,1.0,1.0,1.0
171,17.0,100,78.16607836124791,56.417165604630824,20.87130148866674,9.090909090909092,5.316540283707335,1.6718998714884663,1.0,1.0,1.0,1.0
172,17.1,100,78.54322265449203,56.78174485906853,21.038668850075823,9.090909090909092,5.319466158467902,1.673673614090818,1.0,1.0,1.0,1.0
173,17.2,100,78.92007707862251,57.146438460684394,21.206211733420382,9.090909090909092,5.322364849604263,1.6754288334456084,1.0,1.0,1.0,1.0
174,17.3,100,79.2966443124887,57.51124555452488,21.373928314804612,9.090909090909092,5.325236752247207,1.6771658138423122,1.0,1.0,1.0,1.0
175,17.400000000000002,100,79.67292699621117,57.876165296509214,21.541816798188712,9.090909090909092,5.3280822536843235,1.678884833841019,1.0,1.0,1.0,1.0
176,17.5,100,80.04892773194635,58.241196853223464,21.7098754148302,9.090909090909092,5.330901733557385,1.680586166414886,1.0,1.0,1.0,1.0
177,17.6,100,80.42464908463188,58.60633940172,21.87810242273904,9.090909090909092,5.33369556405374,1.6822700790883884,1.0,1.0,1.0,1.0
178,17.7,100,80.8000935827136,58.97159212932203,22.046496106146193,9.090909090909092,5.336464110091888,1.683936834071519,1.0,1.0,1.0,1.0
179,17.8,100,81.17526371885437,59.336954233433175,22.215054774985198,9.090909090909092,5.3392077295014735,1.685586688390062,1.0,1.0,1.0,1.0
180,17.900000000000002,100,81.5501619506255,59.702424921351756,22.383776764386408,9.090909090909092,5.341926773197889,1.6872198940120902,1.0,1.0,1.0,1.0
181,18.0,100,81.92479070118124,60.068003410089844,22.552660434183487,9.090909090909092,5.344621585351657,1.6888366979707916,1.0,1.0,1.0,1.0
182,18.1,100,82.29915235991686,60.43368892619675,22.721704168431863,9.090909090909092,5.34729250355281,1.6904373424837686,1.0,1.0,1.0,1.0
183,18.2,100,82.67324928311074,60.7994807055869,22.890906374938755,9.090909090909092,5.349939858970401,1.6920220650689093,1.0,1.0,1.0,1.0
184,18.3,100,83.04708379455091,61.16537799337194,23.06026548480445,9.090909090909092,5.352563976507353,1.6935910986569556,1.0,1.0,1.0,1.0
185,18.400000000000002,100,83.42065818614675,61.53138004369693,23.22977995197454,9.090909090909092,5.3551651749507725,1.695144671700873,1.0,1.0,1.0,1.0
186,18.5,100,83.79397471852587,61.897486119580506,23.399448252802753,9.090909090909092,5.357743767117911,1.6966830082821258,1.0,1.0,1.0,1.0
187,18.6,100,84.16703562161699,62.2636954927589,23.569268885624147,9.090909090909092,5.360300059997894,1.6982063282139612,1.0,1.0,1.0,1.0
188,18.7,100,84.53984309521896,62.63000744353366,23.739240370338326,9.090909090909092,5.362834354889404,1.6997148471417962,1.0,1.0,1.0,1.0
189,18.8,100,84.91239930955642,62.996421260623016,23.909361248002405,9.090909090909092,5.365346947534396,1.7012087766408057,1.0,1.0,1.0,1.0
190,18.900000000000002,100,85.28470640582253,63.36293624101674,24.079630080433486,9.090909090909092,5.367838128248025,1.702688324310797,1.0,1.0,1.0,1.0
191,19.0,100,85.65676649670895,63.72955168983439,24.25004544982033,9.090909090909092,5.370308182044904,1.7041536938684605,1.0,1.0,1.0,1.0
192,19.1,100,86.02858166692369,64.09626692018686,24.420605958344037,9.090909090909092,5.3727573887617845,1.7056050852370803,1.0,1.0,1.0,1.0
193,19.200000000000003,100,86.40015397369692,64.46308125304117,24.591310227807416,9.090909090909092,5.375186023176821,1.7070426946337847,1.0,1.0,1.0,1.0
194,19.3,100,86.77148544727528,64.82999401708828,24.762156899272856,9.090909090909092,5.3775943551255,1.708466714654414,1.0,1.0,1.0,1.0
195,19.400000000000002,100,87.14257809140486,65.197004548614,24.933144632708466,9.090909090909092,5.379982649613349,1.709877334356082,1.0,1.0,1.0,1.0
196,19.5,100,87.51343388380322,65.56411219137281,25.104272106642217,9.090909090909092,5.382351166925548,1.7112747393375036,1.0,1.0,1.0,1.0
197,19.6,100,87.88405477662077,65.93131629646444,25.275538017823934,9.090909090909092,5.384700162733518,1.7126591118171557,1.0,1.0,1.0,1.0
198,19.700000000000003,100,88.25444269689181,66.29861622221337,25.446941080894867,9.090909090909092,5.3870298881985965,1.7140306307093427,1.0,1.0,1.0,1.0
199,19.8,100,88.62459954697543,66.66601133405084,25.61848002806469,9.090909090909092,5.3893405900729,1.715389471698229,1.0,1.0,1.0,1.0
200,19.900000000000002,100,88.9945272049866,67.0335010043996,25.790153608795677,9.090909090909092,5.391632510797454,1.7167358073099008,1.0,1.0,1.0,1.0
201,20.0,100,89.36422752521774,67.4010846125611,25.96196058949393,9.090909090909092,5.393905888597672,1.7180698069825213,1.0,1.0,1.0,1.0
202,20.1,100,89.73370233855103,67.76876154460527,26.133899753207395,9.090909090909092,5.396160957576281,1.7193916371346316,1.0,1.0,1.0,1.0
203,20.200000000000003,100,90.10295345286156,68.13653119326248,26.30596989933056,9.090909090909092,5.3983979478037725,1.720701461231661,1.0,1.0,1.0,1.0
204,20.3,100,90.47198265341183,68.50439295781806,26.47816984331563,9.090909090909092,5.400617085406436,1.721999439850694,1.0,1.0,1.0,1.0
205,20.400000000000002,100,90.84079170323753,68.87234624400891,26.650498416389986,9.090909090909092,5.402818592652083,1.7232857307435534,1.0,1.0,1.0,1.0
206,20.5,100,91.20938234352509,69.24039046392244,26.82295446527981,9.090909090909092,5.405002688033501,1.724560488898244,1.0,1.0,1.0,1.0
207,20.6,100,91.57775629398103,69.60852503589753,26.99553685193969,9.090909090909092,5.407169586349734,1.7258238665988097,1.0,1.0,1.0,1.0
208,20.700000000000003,100,91.9459152531934,69.97674938442769,27.168244453288054,9.090909090909092,5.409319498785235,1.727076013483652,1.0,1.0,1.0,1.0
209,20.8,100,92.31386089898562,70.34506294006616,27.34107616094829,9.090909090909092,5.4114526329869745,1.7283170766023521,1.0,1.0,1.0,1.0
210,20.900000000000002,100,92.68159488876258,70.71346513933301,27.514030880995396,9.090909090909092,5.4135691931395495,1.7295472004710442,1.0,1.0,1.0,1.0
211,21.0,100,93.04911885984964,71.08195542462421,27.687107533708033,9.090909090909092,5.415669380038366,1.7307665271263812,1.0,1.0,1.0,1.0
212,21.1,100,93.41643442982446,71.4505332441225,27.860305053325845,9.090909090909092,5.4177533911609475,1.7319751961781347,1.0,1.0,1.0,1.0
213,21.200000000000003,100,93.78354319684173,71.81919805171009,28.033622387811892,9.090909090909092,5.419821420736428,1.7331733448604678,1.0,1.0,1.0,1.0
214,21.3,100,94.15044673995132,72.18794930688323,28.207058498620086,9.090909090909092,5.421873659813285,1.7343611080819235,1.0,1.0,1.0,1.0
215,21.400000000000002,100,94.51714661940969,72.55678647466834,28.380612360467502,9.090909090909092,5.423910296325359,1.7355386184741586,1.0,1.0,1.0,1.0
216,21.5,100,94.88364437698498,72.92570902554002,28.55428296111145,9.090909090909092,5.4259315151562175,1.7367060064394688,1.0,1.0,1.0,1.0
217,21.6,100,95.24994153625569,73.29471643534049,28.728069301131164,9.090909090909092,5.427937498201902,1.7378634001971311,1.0,1.0,1.0,1.0
218,21.700000000000003,100,95.61603960290338,73.66380818520084,28.901970393714024,9.090909090909092,5.429928424432125,1.7390109258286024,1.0,1.0,1.0,1.0
219,21.8,100,95.9819400649993,74.03298376146367,29.075985264446185,9.090909090909092,5.431904469949936,1.7401487073216064,1.0,1.0,1.0,1.0
220,21.900000000000002,100,96.34764439328522,74.40224265560735,29.2501129511075,9.090909090909092,5.433865808049921,1.7412768666131384,1.0,1.0,1.0,1.0
221,22.0,100,96.71315404144863,74.7715843641717,29.424352503470644,9.090909090909092,5.435812609274978,1.7423955236314217,1.0,1.0,1.0,1.0
222,22.1,100,97.07847044639237,75.14100838868518,29.598702983104328,9.090909090909092,5.437745041471688,1.7435047963368415,1.0,1.0,1.0,1.0
223,22.200000000000003,100,97.44359502849885,75.51051423559342,29.773163463180516,9.090909090909092,5.439663269844349,1.7446048007618895,1.0,1.0,1.0,1.0
224,22.3,100,97.808529191889,75.88010141618918,29.94773302828553,9.090909090909092,5.441567457007695,1.745695651050142,1.0,1.0,1.0,1.0
225,22.400000000000002,100,98.17327432467607,76.24976944654358,30.12241077423496,9.090909090909092,5.443457763038343,1.7467774594943033,1.0,1.0,1.0,1.0
226,22.5,100,98.53783179921449,76.61951784743874,30.297195807892294,9.090909090909092,5.445334345525001,1.747850336573336,1.0,1.0,1.0,1.0
